Year,Area,Item,Production Value (t)
2020,Netherlands (Kingdom of the),Barley,246190.0
2020,Netherlands (Kingdom of the),"Cereals, primary",1364440.0
2020,Netherlands (Kingdom of the),"Hen eggs in shell, fresh",0.0
2020,Netherlands (Kingdom of the),"Meat, Total",3123602.05
2020,Netherlands (Kingdom of the),"Milk, Total",14932000.0
2020,Netherlands (Kingdom of the),Raw milk of cattle,14522000.0
2020,Netherlands (Kingdom of the),Wheat,931830.0
2020,New Zealand,Barley,337666.0
2020,New Zealand,"Cereals, primary",1018704.8
2020,New Zealand,"Hen eggs in shell, fresh",1285386.43
2020,New Zealand,"Meat, Total",1479277.15
2020,New Zealand,"Milk, Total",21871305.0
2020,New Zealand,Raw milk of cattle,21871305.0
2020,New Zealand,Wheat,453749.0
2020,Poland,Barley,2948350.0
2020,Poland,"Cereals, primary",35031300.0
2020,Poland,"Hen eggs in shell, fresh",9969711.0
2020,Poland,"Meat, Total",5252424.88
2020,Poland,"Milk, Total",14830870.0
2020,Poland,Raw milk of cattle,14821820.0
2020,Poland,Wheat,12515060.0
2020,Romania,Barley,1141010.0
2020,Romania,"Cereals, primary",18153430.0
2020,Romania,"Hen eggs in shell, fresh",4957853.0
2020,Romania,"Meat, Total",980689.08
2020,Romania,"Milk, Total",4362500.0
2020,Romania,Raw milk of cattle,3679600.0
2020,Romania,Wheat,6392370.0
2020,Spain,Barley,11465350.0
2020,Spain,"Cereals, primary",27320900.0
2020,Spain,"Hen eggs in shell, fresh",13648278.0
2020,Spain,"Meat, Total",7499232.0
2020,Spain,"Milk, Total",8686220.0
2020,Spain,Raw milk of cattle,7606070.0
2020,Spain,Wheat,8143510.0
2020,Sweden,Barley,1513500.0
2020,Sweden,"Cereals, primary",5954500.0
2020,Sweden,"Hen eggs in shell, fresh",2577947.0
2020,Sweden,"Meat, Total",567460.0
2020,Sweden,"Milk, Total",2772740.0
2020,Sweden,Raw milk of cattle,2772740.0
2020,Sweden,Wheat,3214300.0
2020,United States of America,Barley,3719010.0
2020,United States of America,"Cereals, primary",433259129.21
2020,United States of America,"Hen eggs in shell, fresh",118393184.0
2020,United States of America,"Meat, Total",47063682.79
2020,United States of America,"Milk, Total",101317740.5
2020,United States of America,Raw milk of cattle,101291379.0
2020,United States of America,Wheat,49751180.0
2021,Argentina,Barley,4036130.0
2021,Argentina,"Cereals, primary",87692513.88
2021,Argentina,"Hen eggs in shell, fresh",14928375.0
2021,Argentina,"Meat, Total",6142203.01
2021,Argentina,"Milk, Total",11899905.14
2021,Argentina,Raw milk of cattle,11899905.14
2021,Argentina,Wheat,17644277.0
2021,Australia,Barley,14648580.55
2021,Australia,"Cereals, primary",51077697.91
2021,Australia,"Hen eggs in shell, fresh",5075162.41
2021,Australia,"Meat, Total",4373104.74
2021,Australia,"Milk, Total",9067000.0
2021,Australia,Raw milk of cattle,9067000.0
2021,Australia,Wheat,31922554.7
2021,Austria,Barley,742530.0
2021,Austria,"Cereals, primary",5316150.0
2021,Austria,"Hen eggs in shell, fresh",138718.0
2021,Austria,"Meat, Total",874226.63
2021,Austria,"Milk, Total",3867490.0
2021,Austria,Raw milk of cattle,3830140.0
2021,Austria,Wheat,1547600.0
2021,Belgium,Barley,300070.0
2021,Belgium,"Cereals, primary",2452580.0
2021,Belgium,"Hen eggs in shell, fresh",0.0
2021,Belgium,"Meat, Total",1845865.49
2021,Belgium,"Milk, Total",4481000.0
2021,Belgium,Raw milk of cattle,4438000.0
2021,Belgium,Wheat,1629180.0
2021,Brazil,Barley,452827.0
2021,Brazil,"Cereals, primary",112039454.26
2021,Brazil,"Hen eggs in shell, fresh",61159736.57
2021,Brazil,"Meat, Total",29303617.88
2021,Brazil,"Milk, Total",36527082.66
2021,Brazil,Raw milk of cattle,36238557.98
2021,Brazil,Wheat,7878413.0
2021,Canada,Barley,6848137.0
2021,Canada,"Cereals, primary",47546138.0
2021,Canada,"Hen eggs in shell, fresh",10785517.0
2021,Canada,"Meat, Total",5169914.14
2021,Canada,"Milk, Total",9807284.0
2021,Canada,Raw milk of cattle,9807284.0
2021,Canada,Wheat,22422100.0
2021,China,Barley,2134000.0
2021,China,"Cereals, primary",634366162.97
2021,China,"Hen eggs in shell, fresh",624403107.03
2021,China,"Meat, Total",92548872.66
2021,China,"Milk, Total",41695545.68
2021,China,Raw milk of cattle,37276274.0
2021,China,Wheat,136949000.0
2021,Denmark,Barley,3462170.0
2021,Denmark,"Cereals, primary",8640070.0
2021,Denmark,"Hen eggs in shell, fresh",93000.0
2021,Denmark,"Meat, Total",2011353.6
2021,Denmark,"Milk, Total",5644000.0
2021,Denmark,Raw milk of cattle,5644000.0
2021,Denmark,Wheat,4047090.0
2021,Finland,Barley,1045500.0
2021,Finland,"Cereals, primary",2648990.0
2021,Finland,"Hen eggs in shell, fresh",1370004.0
2021,Finland,"Meat, Total",410998.0
2021,Finland,"Milk, Total",2314850.0
2021,Finland,Raw milk of cattle,2314850.0
2021,Finland,Wheat,687160.0
2021,France,Barley,11321320.0
2021,France,"Cereals, primary",66877140.0
2021,France,"Hen eggs in shell, fresh",15609168.0
2021,France,"Meat, Total",5363832.17
2021,France,"Milk, Total",25829080.0
2021,France,Raw milk of cattle,24760620.0
2021,France,Wheat,36559450.0
2021,Germany,Barley,10411100.0
2021,Germany,"Cereals, primary",42359400.0
2021,Germany,"Hen eggs in shell, fresh",14025026.0
2021,Germany,"Meat, Total",7632098.27
2021,Germany,"Milk, Total",0.0
2021,Germany,Raw milk of cattle,32506910.0
2021,Germany,Wheat,21459200.0
2021,Hungary,Barley,1711630.0
2021,Hungary,"Cereals, primary",13980870.0
2021,Hungary,"Hen eggs in shell, fresh",2532600.0
2021,Hungary,"Meat, Total",1056643.04
2021,Hungary,"Milk, Total",2085000.0
2021,Hungary,Raw milk of cattle,2080230.0
2021,Hungary,Wheat,5290140.0
2021,India,Barley,1656340.0
2021,India,"Cereals, primary",355110300.0
2021,India,"Hen eggs in shell, fresh",128710000.0
2021,India,"Meat, Total",10229893.44
2021,India,"Milk, Total",221100000.0
2021,India,Raw milk of cattle,108339000.0
2021,India,Wheat,109586500.0
2021,Ireland,Barley,1506410.0
2021,Ireland,"Cereals, primary",2363950.0
2021,Ireland,"Hen eggs in shell, fresh",999253.0
2021,Ireland,"Meat, Total",1159212.78
2021,Ireland,"Milk, Total",9039990.0
2021,Ireland,Raw milk of cattle,9039990.0
2021,Ireland,Wheat,628080.0
2021,Italy,Barley,1091970.0
2021,Italy,"Cereals, primary",16568150.0
2021,Italy,"Hen eggs in shell, fresh",0.0
2021,Italy,"Meat, Total",0.0
2021,Italy,"Milk, Total",13997970.0
2021,Italy,Raw milk of cattle,13202450.0
2021,Italy,Wheat,7294570.0
2021,Netherlands (Kingdom of the),Barley,196590.0
2021,Netherlands (Kingdom of the),"Cereals, primary",1336080.0
2021,Netherlands (Kingdom of the),"Hen eggs in shell, fresh",0.0
2021,Netherlands (Kingdom of the),"Meat, Total",3048467.37
2021,Netherlands (Kingdom of the),"Milk, Total",14607880.0
2021,Netherlands (Kingdom of the),Raw milk of cattle,14217250.0
2021,Netherlands (Kingdom of the),Wheat,947250.0
2021,New Zealand,Barley,325057.0
2021,New Zealand,"Cereals, primary",995732.55
2021,New Zealand,"Hen eggs in shell, fresh",1282017.79
2021,New Zealand,"Meat, Total",1495211.64
2021,New Zealand,"Milk, Total",21886376.0
2021,New Zealand,Raw milk of cattle,21886376.0
2021,New Zealand,Wheat,422831.0
2021,Poland,Barley,2961650.0
2021,Poland,"Cereals, primary",33996290.0
2021,Poland,"Hen eggs in shell, fresh",9271681.0
2021,Poland,"Meat, Total",5102137.0
2021,Poland,"Milk, Total",14890270.0
2021,Poland,Raw milk of cattle,14881110.0
2021,Poland,Wheat,11893550.0
2021,Romania,Barley,1981030.0
2021,Romania,"Cereals, primary",27791090.0
2021,Romania,"Hen eggs in shell, fresh",5439156.0
2021,Romania,"Meat, Total",983443.22
2021,Romania,"Milk, Total",4299700.0
2021,Romania,Raw milk of cattle,3637000.0
2021,Romania,Wheat,10433750.0
2021,Spain,Barley,9275920.0
2021,Spain,"Cereals, primary",25510560.0
2021,Spain,"Hen eggs in shell, fresh",13342142.0
2021,Spain,"Meat, Total",7645763.35
2021,Spain,"Milk, Total",8702590.0
2021,Spain,Raw milk of cattle,7623090.0
2021,Spain,Wheat,8564630.0
2021,Sweden,Barley,1060400.0
2021,Sweden,"Cereals, primary",4980300.0
2021,Sweden,"Hen eggs in shell, fresh",2214942.0
2021,Sweden,"Meat, Total",581060.0
2021,Sweden,"Milk, Total",2782220.0
2021,Sweden,Raw milk of cattle,2782220.0
2021,Sweden,Wheat,3027800.0
2021,United States of America,Barley,2614650.0
2021,United States of America,"Cereals, primary",451637220.61
2021,United States of America,"Hen eggs in shell, fresh",118034746.0
2021,United States of America,"Meat, Total",47234140.98
2021,United States of America,"Milk, Total",102670862.55
2021,United States of America,Raw milk of cattle,102644900.0
2021,United States of America,Wheat,44803690.0
2022,Argentina,Barley,5279608.0
2022,Argentina,"Cereals, primary",91584182.57
2022,Argentina,"Hen eggs in shell, fresh",16132636.94
2022,Argentina,"Meat, Total",6339573.72
2022,Argentina,"Milk, Total",11904142.0
2022,Argentina,Raw milk of cattle,11904142.0
2022,Argentina,Wheat,22150287.0
2022,Australia,Barley,14377284.33
2022,Australia,"Cereals, primary",56306820.81
2022,Australia,"Hen eggs in shell, fresh",4261537.63
2022,Australia,"Meat, Total",4471332.26
2022,Australia,"Milk, Total",8450000.0
2022,Australia,Raw milk of cattle,8450000.0
2022,Australia,Wheat,36237477.23
2022,Austria,Barley,767120.0
2022,Austria,"Cereals, primary",5205750.0
2022,Austria,"Hen eggs in shell, fresh",0.0
2022,Austria,"Meat, Total",0.0
2022,Austria,"Milk, Total",3980300.0
2022,Austria,Raw milk of cattle,3942500.0
2022,Austria,Wheat,1712530.0
2022,Belgium,Barley,373000.0
2022,Belgium,"Cereals, primary",2779540.0
2022,Belgium,"Hen eggs in shell, fresh",0.0
2022,Belgium,"Meat, Total",1724322.92
2022,Belgium,"Milk, Total",4618000.0
2022,Belgium,Raw milk of cattle,4572000.0
2022,Belgium,Wheat,1851870.0
2022,Brazil,Barley,521996.0
2022,Brazil,"Cereals, primary",135485143.44
2022,Brazil,"Hen eggs in shell, fresh",61981177.78
2022,Brazil,"Meat, Total",30397943.22
2022,Brazil,"Milk, Total",35944054.06
2022,Brazil,Raw milk of cattle,35647494.54
2022,Brazil,Wheat,10343182.0
2022,Canada,Barley,9986681.0
2022,Canada,"Cereals, primary",65040432.0
2022,Canada,"Hen eggs in shell, fresh",11022262.0
2022,Canada,"Meat, Total",5213635.73
2022,Canada,"Milk, Total",9742541.0
2022,Canada,Raw milk of cattle,9742541.0
2022,Canada,Wheat,34334787.0
2022,China,Barley,1960000.0
2022,China,"Cereals, primary",635092927.32
2022,China,"Hen eggs in shell, fresh",621844039.56
2022,China,"Meat, Total",94676558.86
2022,China,"Milk, Total",40389520.75
2022,China,Raw milk of cattle,36076655.0
2022,China,Wheat,137726000.0
2022,Denmark,Barley,4122600.0
2022,Denmark,"Cereals, primary",9464200.0
2022,Denmark,"Hen eggs in shell, fresh",1513183.0
2022,Denmark,"Meat, Total",1882619.24
2022,Denmark,"Milk, Total",5664000.0
2022,Denmark,Raw milk of cattle,5664000.0
2022,Denmark,Wheat,4165400.0
2022,Finland,Barley,1467600.0
2022,Finland,"Cereals, primary",3684010.0
2022,Finland,"Hen eggs in shell, fresh",1348459.0
2022,Finland,"Meat, Total",403712.0
2022,Finland,"Milk, Total",2258630.0
2022,Finland,Raw milk of cattle,2258630.0
2022,Finland,Wheat,864180.0
2022,France,Barley,11285440.0
2022,France,"Cereals, primary",59927490.0
2022,France,"Hen eggs in shell, fresh",15364094.0
2022,France,"Meat, Total",5106483.29
2022,France,"Milk, Total",25028850.0
2022,France,Raw milk of cattle,23967960.0
2022,France,Wheat,34632380.0
2022,Germany,Barley,11207100.0
2022,Germany,"Cereals, primary",43479000.0
2022,Germany,"Hen eggs in shell, fresh",14210513.0
2022,Germany,"Meat, Total",7026647.56
2022,Germany,"Milk, Total",0.0
2022,Germany,Raw milk of cattle,32399050.0
2022,Germany,Wheat,22587300.0
2022,Hungary,Barley,1590740.0
2022,Hungary,"Cereals, primary",9060660.0
2022,Hungary,"Hen eggs in shell, fresh",2429700.0
2022,Hungary,"Meat, Total",960508.89
2022,Hungary,"Milk, Total",2044900.0
2022,Hungary,Raw milk of cattle,2040340.0
2022,Hungary,Wheat,4354710.0
2022,India,Barley,1371360.0
2022,India,"Cereals, primary",355088430.0
2022,India,"Hen eggs in shell, fresh",126048496.65
2022,India,"Meat, Total",10644195.41
2022,India,"Milk, Total",213779228.65
2022,India,Raw milk of cattle,108371300.0
2022,India,Wheat,107742070.0
2022,Ireland,Barley,1549860.0
2022,Ireland,"Cereals, primary",2485680.0
2022,Ireland,"Hen eggs in shell, fresh",1014821.0
2022,Ireland,"Meat, Total",1184997.81
2022,Ireland,"Milk, Total",9108280.0
2022,Ireland,Raw milk of cattle,9108280.0
2022,Ireland,Wheat,701240.0
2022,Italy,Barley,1158410.0
2022,Italy,"Cereals, primary",14300570.0
2022,Italy,"Hen eggs in shell, fresh",0.0
2022,Italy,"Meat, Total",0.0
2022,Italy,"Milk, Total",13971690.0
2022,Italy,Raw milk of cattle,13181870.0
2022,Italy,Wheat,6609520.0
2022,Netherlands (Kingdom of the),Barley,283230.0
2022,Netherlands (Kingdom of the),"Cereals, primary",1638280.0
2022,Netherlands (Kingdom of the),"Hen eggs in shell, fresh",0.0
2022,Netherlands (Kingdom of the),"Meat, Total",2999508.02
2022,Netherlands (Kingdom of the),"Milk, Total",14978960.0
2022,Netherlands (Kingdom of the),Raw milk of cattle,14533740.0
2022,Netherlands (Kingdom of the),Wheat,1162860.0
2022,New Zealand,Barley,329728.0
2022,New Zealand,"Cereals, primary",967398.93
2022,New Zealand,"Hen eggs in shell, fresh",1115222.59
2022,New Zealand,"Meat, Total",1456139.56
2022,New Zealand,"Milk, Total",21051000.0
2022,New Zealand,Raw milk of cattle,21051000.0
2022,New Zealand,Wheat,402557.0
2022,Poland,Barley,2782010.0
2022,Poland,"Cereals, primary",34987760.0
2022,Poland,"Hen eggs in shell, fresh",10078836.0
2022,Poland,"Meat, Total",5090999.77
2022,Poland,"Milk, Total",15218080.0
2022,Poland,Raw milk of cattle,15208490.0
2022,Poland,Wheat,13195120.0
2022,Romania,Barley,1706650.0
2022,Romania,"Cereals, primary",18860480.0
2022,Romania,"Hen eggs in shell, fresh",5531635.0
2022,Romania,"Meat, Total",965262.32
2022,Romania,"Milk, Total",4261900.0
2022,Romania,Raw milk of cattle,3621800.0
2022,Romania,Wheat,8684240.0
2022,Spain,Barley,7029720.0
2022,Spain,"Cereals, primary",19292230.0
2022,Spain,"Hen eggs in shell, fresh",13477253.0
2022,Spain,"Meat, Total",7562136.68
2022,Spain,"Milk, Total",8483000.0
2022,Spain,Raw milk of cattle,7454970.0
2022,Spain,Wheat,6508800.0
2022,Sweden,Barley,1509500.0
2022,Sweden,"Cereals, primary",5823200.0
2022,Sweden,"Hen eggs in shell, fresh",2519990.0
2022,Sweden,"Meat, Total",569567.77
2022,Sweden,"Milk, Total",2764840.0
2022,Sweden,Raw milk of cattle,2764840.0
2022,Sweden,Wheat,3228700.0
2022,United States of America,Barley,3795650.0
2022,United States of America,"Cereals, primary",410940914.66
2022,United States of America,"Hen eggs in shell, fresh",116042457.0
2022,United States of America,"Meat, Total",47530725.03
2022,United States of America,"Milk, Total",102747317.15
2022,United States of America,Raw milk of cattle,102721557.0
2022,United States of America,Wheat,44902320.0
